season,league,date,time,status,home_name,away_name,odds_ft_1,odds_ft_x,odds_ft_2,odds_ft_over25,odds_ft_under25,odds_btts_yes,odds_btts_no,homeGoalCount,awayGoalCount
2024/2025,Bulgaria First League,2024-12-03,10:00:00,complete,Cherno More,Lokomotiv Sofia 1929,1.42,4.2,8.0,2.2,1.65,2.5,1.5,4,0
2024/2025,Bulgaria First League,2024-12-03,12:30:00,complete,CSKA Sofia,Spartak Varna,1.42,4.5,7.0,1.8,2.0,2.1,1.67,3,1
2024/2025,Bulgaria First League,2024-12-04,07:30:00,complete,Beroe,Botev Vratsa,1.6,3.5,6.5,2.4,1.53,2.63,1.44,5,1
2024/2025,Bulgaria First League,2024-12-04,10:00:00,complete,Arda,Ludogorets,7.0,3.7,1.57,2.4,1.53,2.5,1.5,0,4
2024/2025,Bulgaria First League,2024-12-04,12:30:00,complete,Levski Sofia,Lokomotiv Plovdiv,1.3,5.25,9.5,1.85,1.95,2.38,1.53,2,1
2024/2025,Bulgaria First League,2024-12-05,10:00:00,complete,Slavia Sofia,Hebar 1918,1.5,4.0,7.0,2.1,1.7,2.25,1.57,3,2
2024/2025,Bulgaria First League,2024-12-05,12:30:00,complete,Botev Plovdiv,Levski Krumovgrad,1.4,4.33,8.0,2.1,1.7,2.5,1.5,1,0
2024/2025,Bulgaria First League,2024-12-07,07:30:00,complete,Lokomotiv Plovdiv,Beroe,3.0,3.25,2.45,2.35,1.57,2.0,1.73,1,2
2024/2025,Bulgaria First League,2024-12-07,10:00:00,complete,Botev Vratsa,Cherno More,6.5,4.2,1.5,2.2,1.65,2.5,1.5,2,3
2024/2025,Bulgaria First League,2024-12-07,12:30:00,complete,CSKA Sofia,CSKA 1948 Sofia,1.48,4.2,7.0,1.73,2.08,1.83,1.83,2,2
2024/2025,Bulgaria First League,2024-12-08,07:00:00,complete,Lokomotiv Sofia 1929,Septemvri Sofia,2.0,3.3,4.0,2.0,1.8,1.8,1.91,1,2
2024/2025,Bulgaria First League,2024-12-08,09:30:00,complete,Levski Krumovgrad,Levski Sofia,8.0,3.8,1.48,2.15,1.67,2.38,1.53,0,2
2024/2025,Bulgaria First League,2024-12-08,12:00:00,complete,Ludogorets,Botev Plovdiv,1.38,4.2,10.0,2.1,1.7,2.5,1.5,3,0
2024/2025,Bulgaria First League,2024-12-09,09:45:00,complete,Hebar 1918,Arda,6.25,3.5,1.62,2.4,1.53,2.38,1.53,0,2
2024/2025,Bulgaria First League,2024-12-09,12:00:00,complete,Spartak Varna,Slavia Sofia,2.1,3.6,3.3,1.8,2.0,1.67,2.1,1,3
2024/2025,Bulgaria First League,2024-12-19,12:00:00,complete,Botev Plovdiv,Ludogorets,3.9,3.3,2.0,2.35,1.57,2.2,1.62,2,4
2024/2025,Bulgaria First League,2025-02-07,12:30:00,complete,Arda,Spartak Varna,1.85,3.25,3.7,2.05,1.61,2.1,1.67,2,2
2024/2025,Bulgaria First League,2025-02-08,07:30:00,complete,Septemvri Sofia,Botev Vratsa,2.12,3.23,3.45,2.15,1.57,2.0,1.73,2,2
2024/2025,Bulgaria First League,2025-02-08,10:00:00,complete,Cherno More,Lokomotiv Plovdiv,1.42,3.98,8.9,2.05,1.61,2.25,1.57,1,2
2024/2025,Bulgaria First League,2025-02-08,12:30:00,complete,Slavia Sofia,CSKA Sofia,4.5,3.71,1.73,1.92,1.82,1.83,1.83,1,0
2024/2025,Bulgaria First League,2025-02-09,07:00:00,complete,CSKA 1948 Sofia,Lokomotiv Sofia 1929,1.52,4.0,6.2,1.95,1.79,2.0,1.73,1,4
2024/2025,Bulgaria First League,2025-02-09,09:30:00,complete,Botev Plovdiv,Hebar 1918,1.23,5.4,14.0,1.77,1.98,2.5,1.5,1,1
2024/2025,Bulgaria First League,2025-02-09,12:15:00,complete,Levski Sofia,Ludogorets,3.45,3.29,2.1,2.25,1.5,2.1,1.67,2,1
2024/2025,Bulgaria First League,2025-02-10,12:30:00,complete,Beroe,Levski Krumovgrad,1.72,3.47,5.0,2.25,1.53,2.2,1.62,0,0
2024/2025,Bulgaria First League,2025-02-14,12:30:00,complete,Botev Vratsa,Lokomotiv Sofia 1929,2.14,3.09,3.58,1.94,1.8,2.0,1.73,0,3
2024/2025,Bulgaria First League,2025-02-15,07:30:00,complete,Levski Krumovgrad,Cherno More,5.5,3.5,1.66,2.23,1.58,2.25,1.57,1,1
2024/2025,Bulgaria First League,2025-02-15,10:00:00,complete,Spartak Varna,Botev Plovdiv,2.98,3.18,2.38,1.92,1.82,1.83,1.83,1,0
2024/2025,Bulgaria First League,2025-02-15,12:30:00,complete,Hebar 1918,Levski Sofia,7.9,4.4,1.39,1.94,1.8,2.5,1.5,1,4
2024/2025,Bulgaria First League,2025-02-16,07:30:00,complete,Lokomotiv Plovdiv,Septemvri Sofia,1.81,3.47,4.33,2.0,1.75,2.0,1.73,0,1
2024/2025,Bulgaria First League,2025-02-16,10:00:00,complete,Ludogorets,Beroe,1.33,4.6,10.0,1.92,1.82,2.63,1.44,2,1
2024/2025,Bulgaria First League,2025-02-16,12:30:00,complete,CSKA Sofia,Arda,1.39,4.3,8.5,1.98,1.77,2.1,1.67,2,0
2024/2025,Bulgaria First League,2025-02-17,13:00:00,complete,Slavia Sofia,CSKA 1948 Sofia,2.2,3.19,3.32,1.94,1.8,1.8,1.91,1,1
2024/2025,Bulgaria First League,2025-02-21,07:45:00,complete,CSKA 1948 Sofia,Botev Vratsa,1.49,4.3,5.9,1.87,1.87,2.0,1.73,1,0
2024/2025,Bulgaria First League,2025-02-21,10:15:00,complete,Beroe,Hebar 1918,1.53,4.2,5.7,2.1,1.6,2.25,1.57,2,1
2024/2025,Bulgaria First League,2025-02-21,12:45:00,complete,Levski Sofia,Spartak Varna,1.3,5.0,10.0,1.82,1.92,2.38,1.53,2,0
2024/2025,Bulgaria First League,2025-02-22,07:30:00,complete,Arda,Slavia Sofia,2.0,3.3,3.75,2.15,1.6,2.0,1.73,1,1
2024/2025,Bulgaria First League,2025-02-22,10:00:00,complete,Botev Plovdiv,CSKA Sofia,2.68,3.08,2.68,2.1,1.61,1.83,1.83,0,3
2024/2025,Bulgaria First League,2025-02-22,12:30:00,complete,Cherno More,Ludogorets,3.71,3.37,1.99,2.37,1.48,2.2,1.62,1,1
2024/2025,Bulgaria First League,2025-02-23,12:00:00,complete,Lokomotiv Sofia 1929,Lokomotiv Plovdiv,2.32,3.21,3.04,2.05,1.61,1.83,1.83,0,1
2024/2025,Bulgaria First League,2025-02-24,12:30:00,complete,Septemvri Sofia,Levski Krumovgrad,2.47,2.92,3.1,2.2,1.55,1.83,1.83,1,0
2024/2025,Bulgaria First League,2025-03-01,07:00:00,complete,Levski Krumovgrad,Lokomotiv Sofia 1929,2.63,3.11,2.71,2.2,1.55,2.0,1.73,0,2
2024/2025,Bulgaria First League,2025-03-01,09:30:00,complete,Lokomotiv Plovdiv,Botev Vratsa,1.75,3.5,4.75,1.98,1.77,2.0,1.73,1,0
2024/2025,Bulgaria First League,2025-03-01,11:45:00,complete,Spartak Varna,Beroe,2.08,2.82,4.3,2.05,1.61,2.2,1.62,0,3
2024/2025,Bulgaria First League,2025-03-02,09:00:00,complete,CSKA Sofia,Levski Sofia,2.59,2.98,2.88,2.1,1.6,1.83,1.83,2,2
2024/2025,Bulgaria First League,2025-03-02,12:15:00,complete,Hebar 1918,Cherno More,8.0,4.0,1.44,2.05,1.61,2.63,1.44,0,1
2024/2025,Bulgaria First League,2025-03-03,07:30:00,complete,Arda,CSKA 1948 Sofia,1.86,3.36,4.3,1.98,1.77,1.83,1.83,1,0
2024/2025,Bulgaria First League,2025-03-03,10:00:00,complete,Slavia Sofia,Botev Plovdiv,2.86,3.02,2.57,1.98,1.77,1.83,1.83,3,2
2024/2025,Bulgaria First League,2025-03-03,12:30:00,complete,Ludogorets,Septemvri Sofia,1.08,9.7,23.0,1.37,2.85,2.63,1.44,0,0
2024/2025,Bulgaria First League,2025-03-07,12:30:00,complete,Botev Vratsa,Levski Krumovgrad,2.62,3.09,2.74,2.3,1.5,2.04,1.68,0,0
2024/2025,Bulgaria First League,2025-03-08,07:30:00,complete,CSKA 1948 Sofia,Lokomotiv Plovdiv,1.94,3.29,3.98,2.0,1.67,1.83,1.83,2,1
2024/2025,Bulgaria First League,2025-03-08,10:00:00,complete,Beroe,CSKA Sofia,5.0,3.58,1.7,2.0,1.75,2.2,1.62,0,2
2024/2025,Bulgaria First League,2025-03-08,12:30:00,complete,Cherno More,Spartak Varna,1.53,4.0,6.0,1.98,1.77,2.0,1.73,1,1
2024/2025,Bulgaria First League,2025-03-09,07:00:00,complete,Botev Plovdiv,Arda,1.94,3.29,3.98,2.2,1.55,2.1,1.67,1,1
2024/2025,Bulgaria First League,2025-03-09,09:30:00,complete,Levski Sofia,Slavia Sofia,1.32,4.7,9.8,1.94,1.8,2.5,1.5,3,3
2024/2025,Bulgaria First League,2025-03-09,12:00:00,complete,Lokomotiv Sofia 1929,Ludogorets,8.5,5.0,1.33,1.92,1.82,2.38,1.53,1,2
2024/2025,Bulgaria First League,2025-03-10,12:30:00,complete,Septemvri Sofia,Hebar 1918,1.83,3.64,4.0,2.05,1.65,2.0,1.73,6,1
2024/2025,Bulgaria First League,2025-03-14,10:15:00,complete,Slavia Sofia,Beroe,2.25,3.41,3.01,2.1,1.61,1.91,1.8,2,1
2024/2025,Bulgaria First League,2025-03-14,12:45:00,complete,Levski Krumovgrad,Lokomotiv Plovdiv,2.61,3.31,2.61,2.0,1.75,2.1,1.67,0,0
2024/2025,Bulgaria First League,2025-03-15,07:30:00,complete,Hebar 1918,Lokomotiv Sofia 1929,3.99,3.39,1.91,2.28,1.55,2.1,1.67,2,1
2024/2025,Bulgaria First League,2025-03-15,10:00:00,complete,Ludogorets,Botev Vratsa,1.08,10.0,21.0,1.47,2.5,3.25,1.33,3,0
2024/2025,Bulgaria First League,2025-03-15,12:30:00,complete,CSKA Sofia,Cherno More,1.67,3.55,5.3,2.25,1.53,2.1,1.67,1,1
2024/2025,Bulgaria First League,2025-03-16,07:00:00,complete,Spartak Varna,Septemvri Sofia,2.11,3.31,3.41,1.89,1.85,2.0,1.73,4,2
2024/2025,Bulgaria First League,2025-03-16,09:30:00,complete,Botev Plovdiv,CSKA 1948 Sofia,1.67,3.62,5.1,1.89,1.85,1.91,1.8,0,5
2024/2025,Bulgaria First League,2025-03-16,12:00:00,complete,Arda,Levski Sofia,4.6,3.53,1.76,1.94,1.8,1.83,1.83,1,1
2024/2025,Bulgaria First League,2025-03-28,11:15:00,complete,Lokomotiv Sofia 1929,Spartak Varna,2.3,3.1,2.95,2.1,1.61,1.83,1.83,2,1
2024/2025,Bulgaria First League,2025-03-28,13:45:00,complete,Botev Vratsa,Hebar 1918,1.91,3.3,3.8,2.2,1.55,2.1,1.67,1,0
2024/2025,Bulgaria First League,2025-03-29,07:15:00,complete,CSKA 1948 Sofia,Levski Krumovgrad,1.8,3.3,4.3,2.3,1.5,2.5,1.5,4,1
2024/2025,Bulgaria First League,2025-03-29,09:45:00,complete,Cherno More,Slavia Sofia,1.62,3.2,5.25,2.3,1.5,2.38,1.53,1,1
2024/2025,Bulgaria First League,2025-03-29,12:15:00,complete,Septemvri Sofia,CSKA Sofia,9.8,4.7,1.33,1.82,1.92,2.25,1.57,0,1
2024/2025,Bulgaria First League,2025-03-30,07:30:00,complete,Beroe,Arda,3.04,2.78,2.62,2.75,1.39,2.2,1.62,1,4
2024/2025,Bulgaria First League,2025-03-30,10:00:00,complete,Lokomotiv Plovdiv,Ludogorets,7.8,4.2,1.42,1.94,1.8,2.2,1.62,1,0
2024/2025,Bulgaria First League,2025-03-30,12:30:00,complete,Levski Sofia,Botev Plovdiv,1.5,4.1,6.3,1.87,1.87,2.0,1.73,1,1
2024/2025,Bulgaria First League,2025-04-01,10:15:00,complete,Spartak Varna,Botev Vratsa,1.66,3.69,5.1,2.03,1.72,1.91,1.8,1,0
2024/2025,Bulgaria First League,2025-04-01,12:45:00,complete,Slavia Sofia,Septemvri Sofia,1.76,3.58,4.5,2.05,1.7,2.1,1.67,2,3
2024/2025,Bulgaria First League,2025-04-02,08:15:00,complete,Arda,Cherno More,2.81,3.04,2.6,2.3,1.5,2.1,1.67,4,0
2024/2025,Bulgaria First League,2025-04-02,10:45:00,complete,Botev Plovdiv,Beroe,1.84,3.5,4.2,2.2,1.57,2.1,1.67,0,0
2024/2025,Bulgaria First League,2025-04-02,13:15:00,complete,CSKA Sofia,Lokomotiv Sofia 1929,1.36,4.8,8.1,1.8,1.94,2.25,1.57,1,0
2024/2025,Bulgaria First League,2025-04-03,08:30:00,complete,Hebar 1918,Lokomotiv Plovdiv,3.41,3.28,2.11,2.15,1.57,1.91,1.8,0,0
2024/2025,Bulgaria First League,2025-04-03,11:00:00,complete,Ludogorets,Levski Krumovgrad,1.19,6.2,15.0,1.67,2.0,3.25,1.33,3,0
2024/2025,Bulgaria First League,2025-04-03,13:30:00,complete,Levski Sofia,CSKA 1948 Sofia,1.51,4.1,6.0,1.89,1.85,2.0,1.73,2,0
2024/2025,Bulgaria First League,2025-04-05,10:30:00,complete,Cherno More,Botev Plovdiv,1.9,3.4,4.0,1.91,1.83,2.0,1.73,1,1
2024/2025,Bulgaria First League,2025-04-05,13:00:00,complete,Botev Vratsa,CSKA Sofia,7.4,4.4,1.42,1.86,1.84,2.1,1.67,1,1
2024/2025,Bulgaria First League,2025-04-06,06:15:00,complete,Levski Krumovgrad,Hebar 1918,1.76,3.53,4.6,2.2,1.55,2.2,1.62,1,0
2024/2025,Bulgaria First League,2025-04-06,08:45:00,complete,Lokomotiv Sofia 1929,Slavia Sofia,2.75,3.05,2.65,1.95,1.7,1.79,1.92,3,2
2024/2025,Bulgaria First League,2025-04-06,11:15:00,complete,Beroe,Levski Sofia,4.75,3.64,1.71,2.13,1.63,1.92,1.79,0,1
2024/2025,Bulgaria First League,2025-04-07,09:00:00,complete,Septemvri Sofia,Arda,3.26,3.45,2.12,2.0,1.67,1.91,1.8,0,4
2024/2025,Bulgaria First League,2025-04-07,11:30:00,complete,Lokomotiv Plovdiv,Spartak Varna,2.14,3.41,3.23,2.1,1.6,1.91,1.8,1,2
2024/2025,Bulgaria First League,2025-04-07,14:00:00,complete,CSKA 1948 Sofia,Ludogorets,5.6,4.0,1.56,1.81,1.89,1.83,1.83,1,3
2024/2025,Bulgaria First League,2025-04-11,10:30:00,complete,Spartak Varna,Levski Krumovgrad,1.57,3.6,6.0,2.2,1.63,2.25,1.62,1,0
2024/2025,Bulgaria First League,2025-04-11,13:00:00,complete,Beroe,CSKA 1948 Sofia,2.37,3.0,2.75,2.2,1.58,1.85,1.81,2,0
2024/2025,Bulgaria First League,2025-04-12,08:00:00,complete,Botev Plovdiv,Septemvri Sofia,1.7,3.7,4.92,1.83,1.75,1.93,1.73,3,0
2024/2025,Bulgaria First League,2025-04-12,10:30:00,complete,CSKA Sofia,Lokomotiv Plovdiv,1.28,5.0,10.0,1.7,2.15,2.3,1.53,2,0
2024/2025,Bulgaria First League,2025-04-13,09:00:00,complete,Arda,Lokomotiv Sofia 1929,1.67,3.41,5.57,2.04,1.7,1.96,1.88,5,0
2024/2025,Bulgaria First League,2025-04-13,11:30:00,complete,Levski Sofia,Cherno More,1.61,3.25,5.25,2.35,1.5,2.43,1.5,1,2
2024/2025,Bulgaria First League,2025-04-14,11:30:00,complete,Slavia Sofia,Botev Vratsa,1.52,3.9,6.3,1.98,1.77,2.0,1.75,4,2
2024/2025,Bulgaria First League,2025-04-14,14:00:00,complete,Hebar 1918,Ludogorets,11.0,6.0,1.14,1.66,2.2,2.4,1.47,0,2
2024/2025,Bulgaria First League,2025-04-18,08:00:00,complete,Lokomotiv Sofia 1929,Botev Plovdiv,2.59,3.34,2.6,1.8,1.95,1.62,2.25,1,1
2024/2025,Bulgaria First League,2025-04-18,10:30:00,complete,Cherno More,Beroe,1.56,3.5,6.0,2.4,1.51,2.3,1.57,1,1
2024/2025,Bulgaria First League,2025-04-18,13:00:00,complete,Levski Krumovgrad,CSKA Sofia,10.0,4.6,1.3,2.04,1.8,2.56,1.51,1,0
2024/2025,Bulgaria First League,2025-04-19,08:00:00,complete,Botev Vratsa,Arda,5.46,3.55,1.65,2.08,1.73,1.95,1.75,3,1
2024/2025,Bulgaria First League,2025-04-19,10:30:00,complete,Lokomotiv Plovdiv,Slavia Sofia,2.62,3.09,2.85,2.16,1.67,1.83,1.85,0,1
2024/2025,Bulgaria First League,2025-04-19,13:00:00,complete,Ludogorets,Spartak Varna,1.22,5.5,14.0,1.8,2.05,2.35,1.55,2,1
2024/2025,Bulgaria First League,2025-04-21,10:30:00,complete,Septemvri Sofia,Levski Sofia,7.0,4.6,1.32,1.82,1.95,2.05,1.75,0,1
2024/2025,Bulgaria First League,2025-04-21,13:00:00,complete,CSKA 1948 Sofia,Hebar 1918,1.35,4.5,8.0,1.77,2.1,1.9,1.83,1,3
2024/2025,Bulgaria First League,2025-04-25,11:30:00,complete,Slavia Sofia,Hebar 1918,1.58,3.96,5.4,1.82,1.92,2.0,1.75,3,2
2024/2025,Bulgaria First League,2025-04-25,14:00:00,complete,Lokomotiv Sofia 1929,Levski Krumovgrad,1.65,3.61,5.4,2.35,1.57,2.32,1.55,3,0
2024/2025,Bulgaria First League,2025-04-26,11:30:00,complete,Spartak Varna,CSKA Sofia,4.5,3.7,1.6,1.98,1.72,2.0,1.72,0,1
2024/2025,Bulgaria First League,2025-04-26,14:00:00,complete,Levski Sofia,Arda,1.61,3.57,5.9,2.1,1.67,1.87,1.58,1,1
2024/2025,Bulgaria First League,2025-04-27,09:15:00,complete,Botev Plovdiv,Beroe,1.86,3.25,3.9,2.19,1.62,2.05,1.68,1,1
2024/2025,Bulgaria First League,2025-04-27,14:45:00,complete,Ludogorets,Cherno More,1.45,3.9,7.5,2.15,1.65,2.4,1.51,2,0
2024/2025,Bulgaria First League,2025-04-28,11:30:00,complete,Septemvri Sofia,Lokomotiv Plovdiv,3.35,3.25,2.16,2.2,1.55,1.85,1.85,2,0
2024/2025,Bulgaria First League,2025-04-28,14:00:00,complete,CSKA 1948 Sofia,Botev Vratsa,1.53,4.1,5.5,1.65,2.09,1.8,1.83,0,1
2024/2025,Bulgaria First League,2025-05-01,13:30:00,complete,Hebar 1918,Levski Krumovgrad,2.3,2.9,3.08,2.3,1.57,1.94,1.77,1,3
2024/2025,Bulgaria First League,2025-05-02,09:00:00,complete,Botev Vratsa,Septemvri Sofia,2.15,3.0,3.0,1.91,1.8,1.75,1.95,3,2
2024/2025,Bulgaria First League,2025-05-02,11:30:00,complete,Slavia Sofia,CSKA 1948 Sofia,2.3,3.15,2.85,2.1,1.6,1.75,2.04,0,1
2024/2025,Bulgaria First League,2025-05-02,14:00:00,complete,Lokomotiv Plovdiv,Lokomotiv Sofia 1929,1.8,3.3,4.33,2.05,1.73,1.91,1.8,1,1
2024/2025,Bulgaria First League,2025-05-03,11:00:00,complete,Beroe,CSKA Sofia,4.2,3.3,1.73,2.1,1.61,1.95,1.75,0,3
2024/2025,Bulgaria First League,2025-05-03,13:30:00,complete,Ludogorets,Levski Sofia,1.73,3.4,4.0,2.07,1.75,2.0,1.79,1,1
2024/2025,Bulgaria First League,2025-05-04,09:30:00,complete,Cherno More,Arda,1.91,3.01,4.0,2.55,1.49,2.19,1.7,1,1
2024/2025,Bulgaria First League,2025-05-04,12:00:00,complete,Botev Plovdiv,Spartak Varna,1.73,3.6,4.5,1.9,1.8,1.91,1.85,3,2
2024/2025,Bulgaria First League,2025-05-06,11:00:00,complete,Levski Krumovgrad,Lokomotiv Plovdiv,2.75,3.3,2.3,2.81,1.38,2.1,1.67,0,4
2024/2025,Bulgaria First League,2025-05-06,13:30:00,complete,Septemvri Sofia,Slavia Sofia,2.05,3.35,2.86,1.9,1.8,1.78,1.91,3,1
2024/2025,Bulgaria First League,2025-05-07,11:00:00,complete,CSKA 1948 Sofia,Hebar 1918,1.55,3.85,5.0,1.65,2.05,2.1,1.7,0,0
2024/2025,Bulgaria First League,2025-05-07,13:30:00,complete,Lokomotiv Sofia 1929,Botev Vratsa,1.65,3.7,4.75,2.09,1.72,2.0,1.74,3,0
2024/2025,Bulgaria First League,2025-05-09,11:45:00,complete,Arda,Ludogorets,2.98,3.2,2.12,2.05,1.67,1.83,1.8,1,1
2024/2025,Bulgaria First League,2025-05-09,14:15:00,complete,CSKA Sofia,Botev Plovdiv,1.33,4.4,8.0,1.76,2.05,1.9,1.7,3,0
2024/2025,Bulgaria First League,2025-05-10,09:00:00,complete,Slavia Sofia,Lokomotiv Sofia 1929,3.55,3.0,2.05,1.95,1.79,1.7,1.97,0,0
2024/2025,Bulgaria First League,2025-05-10,11:30:00,complete,Spartak Varna,Beroe,1.99,3.3,3.15,2.18,1.7,1.95,1.83,1,2
2024/2025,Bulgaria First League,2025-05-10,14:00:00,complete,Levski Sofia,Cherno More,1.68,3.4,4.9,2.15,1.67,2.0,1.75,2,0
2024/2025,Bulgaria First League,2025-05-11,09:30:00,complete,Hebar 1918,Lokomotiv Plovdiv,6.32,4.1,1.41,2.1,1.68,1.95,1.8,1,2
2024/2025,Bulgaria First League,2025-05-11,12:00:00,complete,Botev Vratsa,Levski Krumovgrad,1.7,3.25,4.75,2.25,1.6,2.0,1.7,1,0
2024/2025,Bulgaria First League,2025-05-11,14:30:00,complete,CSKA 1948 Sofia,Septemvri Sofia,1.52,4.15,5.0,1.72,2.1,1.8,1.91,2,0
2024/2025,Bulgaria First League,2025-05-13,11:45:00,complete,Cherno More,Ludogorets,3.3,3.0,2.25,2.5,1.5,2.01,1.67,2,0
2024/2025,Bulgaria First League,2025-05-13,14:15:00,complete,CSKA Sofia,Spartak Varna,1.24,6.75,10.0,1.32,3.09,1.76,1.78,5,0
2024/2025,Bulgaria First League,2025-05-14,09:15:00,complete,Lokomotiv Sofia 1929,CSKA 1948 Sofia,2.12,3.1,3.0,2.19,1.65,1.76,1.83,2,1
2024/2025,Bulgaria First League,2025-05-14,11:45:00,complete,Beroe,Botev Plovdiv,4.0,3.0,2.4,2.0,1.75,1.8,1.95,0,6
2024/2025,Bulgaria First League,2025-05-14,14:15:00,complete,Arda,Levski Sofia,2.93,3.01,2.42,2.35,1.57,2.01,1.77,0,3
2024/2025,Bulgaria First League,2025-05-15,09:15:00,complete,Levski Krumovgrad,Slavia Sofia,2.95,2.9,2.21,2.48,1.5,2.1,1.67,0,1
2024/2025,Bulgaria First League,2025-05-15,11:45:00,complete,Lokomotiv Plovdiv,Botev Vratsa,1.73,3.3,4.75,2.1,1.72,1.85,1.8,1,3
2024/2025,Bulgaria First League,2025-05-15,14:15:00,complete,Septemvri Sofia,Hebar 1918,1.39,4.6,6.75,1.53,2.4,1.7,2.1,1,0
2024/2025,Bulgaria First League,2025-05-17,11:30:00,complete,CSKA Sofia,Beroe,1.26,4.8,8.7,1.65,2.05,2.1,1.67,2,1
2024/2025,Bulgaria First League,2025-05-17,14:00:00,complete,Levski Sofia,Ludogorets,1.67,3.6,4.6,1.9,1.83,1.8,1.95,2,2
2024/2025,Bulgaria First League,2025-05-18,11:00:00,complete,Spartak Varna,Botev Plovdiv,3.64,3.5,1.79,1.7,1.95,1.64,2.12,2,1
2024/2025,Bulgaria First League,2025-05-18,13:30:00,complete,Arda,Cherno More,1.97,2.96,4.0,2.35,1.6,2.12,1.67,0,0
2024/2025,Bulgaria First League,2025-05-19,11:45:00,complete,CSKA 1948 Sofia,Levski Krumovgrad,1.33,4.2,6.0,1.83,1.98,1.9,1.75,2,0
2024/2025,Bulgaria First League,2025-05-19,14:15:00,complete,Slavia Sofia,Lokomotiv Plovdiv,5.6,3.06,2.0,2.05,1.7,1.77,1.85,1,2
2024/2025,Bulgaria First League,2025-05-20,11:45:00,complete,Hebar 1918,Botev Vratsa,7.0,4.0,1.44,1.85,1.8,2.2,1.67,1,0
2024/2025,Bulgaria First League,2025-05-20,14:15:00,complete,Septemvri Sofia,Lokomotiv Sofia 1929,7.5,3.35,1.83,2.3,1.57,1.7,2.03,0,2
2024/2025,Bulgaria First League,2025-05-25,14:45:00,complete,Levski Krumovgrad,Septemvri Sofia,1.44,3.95,6.0,1.82,1.95,1.95,1.8,1,2
2024/2025,Bulgaria First League,2025-05-25,14:45:00,complete,Lokomotiv Sofia 1929,Hebar 1918,1.61,4.15,4.34,1.62,2.07,1.71,2.05,3,0
2024/2025,Bulgaria First League,2025-05-25,14:45:00,complete,Lokomotiv Plovdiv,CSKA 1948 Sofia,1.86,3.3,3.4,1.78,2.0,1.67,2.15,0,1
2024/2025,Bulgaria First League,2025-05-25,14:45:00,complete,Botev Vratsa,Slavia Sofia,1.25,4.4,7.4,1.8,2.0,2.2,1.48,2,1
2024/2025,Bulgaria First League,2025-05-26,11:45:00,complete,Ludogorets,Arda,4.3,4.0,1.6,1.85,1.95,1.8,1.85,2,2
2024/2025,Bulgaria First League,2025-05-26,11:45:00,complete,Cherno More,Levski Sofia,1.85,3.1,3.65,2.25,1.6,1.95,1.87,0,0
2024/2025,Bulgaria First League,2025-05-26,14:45:00,complete,Botev Plovdiv,CSKA Sofia,2.12,3.11,3.06,1.76,1.94,1.65,2.08,0,4
2024/2025,Bulgaria First League,2025-05-26,14:45:00,complete,Beroe,Spartak Varna,1.72,3.47,4.0,1.76,1.94,1.78,1.93,3,1
2024/2025,Bulgaria First League,2025-05-31,12:30:00,complete,Arda,CSKA Sofia,5.8,3.85,1.51,2.0,1.8,2.1,1.67,1,1
2025/2026,Bulgaria First League,2025-07-18,13:00:00,complete,CSKA 1948 Sofia,Arda,2.06,3.1,3.0,2.15,1.61,1.97,1.84,1,0
2025/2026,Bulgaria First League,2025-07-18,15:15:00,complete,Lokomotiv Sofia 1929,Cherno More,3.85,3.05,1.95,2.2,1.62,2.02,1.75,1,1
2025/2026,Bulgaria First League,2025-07-19,14:00:00,complete,Ludogorets,Septemvri Sofia,1.2,6.4,13.0,1.47,2.45,2.25,1.6,5,0
2025/2026,Bulgaria First League,2025-07-19,16:00:00,complete,Botev Plovdiv,CSKA Sofia,5.3,3.95,1.6,1.8,2.0,1.94,1.86,1,1
2025/2026,Bulgaria First League,2025-07-20,13:00:00,complete,Slavia Sofia,Botev Vratsa,1.7,3.4,5.11,2.15,1.65,2.0,1.75,2,2
2025/2026,Bulgaria First League,2025-07-20,15:15:00,complete,Levski Sofia,Montana,1.19,5.75,9.7,1.85,1.98,2.76,1.42,5,0
2025/2026,Bulgaria First League,2025-07-21,13:00:00,complete,Lokomotiv Plovdiv,Dobrudzha 1919,1.81,3.5,4.3,2.15,1.73,2.02,1.73,1,0
2025/2026,Bulgaria First League,2025-07-21,15:15:00,complete,Spartak Varna,Beroe,3.0,3.25,2.11,1.85,1.85,1.69,2.1,0,0
2025/2026,Bulgaria First League,2025-07-25,14:30:00,complete,Botev Vratsa,Ludogorets,8.5,4.6,1.31,1.91,1.83,2.2,1.62,0,1
2025/2026,Bulgaria First League,2025-07-26,13:00:00,complete,Beroe,CSKA 1948 Sofia,3.25,3.05,2.1,2.28,1.62,1.95,1.75,1,1
2025/2026,Bulgaria First League,2025-07-26,15:15:00,complete,CSKA Sofia,Spartak Varna,1.09,8.5,17.0,1.48,2.63,2.61,1.45,1,1
2025/2026,Bulgaria First League,2025-07-27,13:45:00,complete,Cherno More,Botev Plovdiv,1.85,3.05,4.2,2.3,1.6,2.1,1.74,2,1
2025/2026,Bulgaria First League,2025-07-27,15:15:00,complete,Septemvri Sofia,Levski Sofia,12.5,5.5,1.24,1.73,2.02,2.43,1.48,1,2
2025/2026,Bulgaria First League,2025-07-27,16:00:00,complete,Arda,Lokomotiv Sofia 1929,2.2,2.95,3.35,2.47,1.55,2.0,1.73,1,1
