season,league,date,time,status,home_name,away_name,odds_ft_1,odds_ft_x,odds_ft_2,odds_ft_over25,odds_ft_under25,odds_btts_yes,odds_btts_no,homeGoalCount,awayGoalCount
2024,Brazil Serie B,2024-05-14,21:30:00,complete,Coritiba,Guarani,1.7,3.5,5.25,2.3,1.6,2.2,1.62,1,0
2024,Brazil Serie B,2024-05-15,19:00:00,complete,Brusque,Operário PR,2.7,3.0,2.75,2.7,1.44,2.2,1.62,0,0
2024,Brazil Serie B,2024-05-15,19:00:00,complete,Ituano,Sport Recife,4.33,3.3,1.9,2.2,1.65,2.0,1.73,1,0
2024,Brazil Serie B,2024-05-15,19:00:00,complete,América Mineiro,Mirassol,1.91,3.2,4.33,2.35,1.57,2.1,1.67,0,0
2024,Brazil Serie B,2024-05-15,21:30:00,complete,Ponte Preta,Santos,4.5,3.1,1.95,2.6,1.48,2.2,1.62,1,2
2024,Brazil Serie B,2024-05-15,21:30:00,complete,Paysandu,Goiás,2.6,3.1,2.8,2.4,1.53,2.1,1.67,1,1
2024,Brazil Serie B,2024-05-15,21:30:00,complete,Ceará,Amazonas,1.6,3.6,6.25,2.2,1.65,2.2,1.62,2,1
2024,Brazil Serie B,2024-05-17,19:00:00,complete,CRB,Vila Nova,1.75,3.4,4.75,2.35,1.57,2.2,1.62,1,0
2024,Brazil Serie B,2024-05-17,21:30:00,complete,Novorizontino,Coritiba,2.2,2.9,3.7,2.6,1.48,2.1,1.67,0,0
2024,Brazil Serie B,2024-05-18,17:30:00,complete,Amazonas,Paysandu,2.35,3.1,3.2,2.4,1.53,2.1,1.67,1,1
2024,Brazil Serie B,2024-05-18,18:30:00,complete,Goiás,Botafogo SP,1.67,3.5,5.75,2.3,1.6,2.2,1.62,4,0
2024,Brazil Serie B,2024-05-18,21:00:00,complete,Sport Recife,Avaí,1.42,4.75,7.0,1.95,1.85,2.25,1.57,1,2
2024,Brazil Serie B,2024-05-19,11:00:00,complete,Santos,Brusque,1.33,4.5,9.0,1.95,1.7,2.2,1.62,4,0
2024,Brazil Serie B,2024-05-19,16:00:00,complete,Operário PR,Ceará,2.2,3.1,3.6,2.5,1.5,2.1,1.67,0,0
2024,Brazil Serie B,2024-05-19,16:00:00,complete,Mirassol,Ituano,1.5,3.9,7.5,2.05,1.75,2.2,1.62,2,0
2024,Brazil Serie B,2024-05-20,21:00:00,complete,Guarani,América Mineiro,3.25,3.1,2.25,2.4,1.53,2.1,1.67,1,2
2024,Brazil Serie B,2024-05-21,17:00:00,complete,Chapecoense,Ponte Preta,2.25,2.88,3.55,2.25,1.53,2.2,1.62,0,0
2024,Brazil Serie B,2024-05-24,21:30:00,complete,América Mineiro,Santos,2.63,3.0,2.9,2.5,1.5,2.1,1.67,2,1
2024,Brazil Serie B,2024-05-25,21:00:00,complete,Guarani,Paysandu,2.3,2.9,3.4,2.6,1.48,2.1,1.67,0,0
2024,Brazil Serie B,2024-05-26,16:00:00,complete,Ituano,Ponte Preta,2.45,3.04,3.05,2.4,1.5,2.2,1.62,2,0
2024,Brazil Serie B,2024-05-26,17:00:00,complete,Vila Nova,Brusque,1.73,3.44,5.09,2.45,1.49,2.25,1.57,2,2
2024,Brazil Serie B,2024-05-26,18:30:00,complete,Ceará,Chapecoense,1.67,3.7,5.0,2.0,1.8,1.91,1.8,2,1
2024,Brazil Serie B,2024-05-27,19:00:00,complete,Coritiba,Operário PR,1.9,3.0,4.75,2.7,1.44,2.38,1.53,3,0
2024,Brazil Serie B,2024-05-27,21:00:00,complete,Botafogo SP,Novorizontino,2.75,2.75,3.0,2.88,1.4,2.2,1.62,0,1
2024,Brazil Serie B,2024-05-27,21:30:00,complete,Avaí,Goiás,2.8,2.9,2.8,2.5,1.5,2.0,1.73,2,0
2024,Brazil Serie B,2024-05-28,19:00:00,complete,Amazonas,Mirassol,3.2,3.0,2.38,2.7,1.44,2.2,1.62,1,0
2024,Brazil Serie B,2024-05-31,19:00:00,complete,Ceará,Coritiba,2.2,3.1,3.5,2.3,1.6,2.0,1.73,1,0
2024,Brazil Serie B,2024-05-31,21:30:00,complete,Goiás,Sport Recife,2.3,3.0,3.4,2.25,1.62,1.91,1.8,3,0
2024,Brazil Serie B,2024-06-01,17:00:00,complete,Brusque,Novorizontino,2.63,3.05,2.49,2.21,1.59,2.2,1.62,0,0
2024,Brazil Serie B,2024-06-02,16:00:00,complete,Ponte Preta,CRB,2.55,2.75,3.04,2.56,1.45,2.2,1.62,4,2
2024,Brazil Serie B,2024-06-02,16:00:00,complete,Chapecoense,Vila Nova,2.15,3.1,3.36,2.41,1.5,2.1,1.67,1,1
2024,Brazil Serie B,2024-06-02,18:30:00,complete,Ituano,Avaí,2.88,3.1,2.55,2.5,1.5,2.1,1.67,0,1
2024,Brazil Serie B,2024-06-03,20:00:00,complete,Santos,Botafogo SP,1.53,3.5,8.5,2.5,1.5,2.63,1.44,1,2
2024,Brazil Serie B,2024-06-03,21:00:00,complete,Operário PR,Amazonas,1.73,3.4,5.25,2.6,1.48,2.5,1.5,1,0
2024,Brazil Serie B,2024-06-04,19:00:00,complete,Mirassol,Guarani,1.8,3.4,4.5,2.5,1.5,2.38,1.53,3,0
2024,Brazil Serie B,2024-06-04,21:30:00,complete,Paysandu,América Mineiro,2.75,3.0,2.7,2.4,1.53,2.0,1.73,2,0
2024,Brazil Serie B,2024-06-07,19:00:00,complete,Coritiba,Ituano,1.45,4.33,7.0,2.15,1.67,2.38,1.53,4,2
2024,Brazil Serie B,2024-06-07,21:00:00,complete,Novorizontino,Santos,3.1,3.0,2.5,2.7,1.44,2.2,1.62,3,1
2024,Brazil Serie B,2024-06-08,17:00:00,complete,Amazonas,Brusque,2.22,2.27,4.56,2.4,1.5,2.2,1.62,2,1
2024,Brazil Serie B,2024-06-08,17:00:00,complete,Guarani,Operário PR,2.24,2.65,3.53,2.55,1.45,2.38,1.53,0,1
2024,Brazil Serie B,2024-06-09,16:00:00,complete,Avaí,Chapecoense,1.67,3.25,4.6,2.3,1.55,2.25,1.57,0,0
2024,Brazil Serie B,2024-06-09,18:30:00,complete,América Mineiro,Ponte Preta,1.42,4.1,8.5,1.95,1.85,2.25,1.57,2,0
2024,Brazil Serie B,2024-06-10,19:00:00,complete,Vila Nova,Ceará,2.75,3.1,2.63,2.3,1.6,2.0,1.73,3,2
2024,Brazil Serie B,2024-06-10,21:30:00,complete,Sport Recife,Paysandu,1.73,3.5,5.0,2.1,1.7,2.0,1.73,1,0
2024,Brazil Serie B,2024-06-11,19:00:00,complete,Mirassol,Goiás,2.3,3.0,3.3,2.5,1.5,2.2,1.62,1,0
2024,Brazil Serie B,2024-06-13,21:00:00,complete,Amazonas,Chapecoense,2.0,3.1,4.1,2.7,1.44,2.25,1.57,0,1
2024,Brazil Serie B,2024-06-14,19:00:00,complete,Operário PR,Santos,3.6,2.9,2.25,2.6,1.48,2.1,1.67,1,0
2024,Brazil Serie B,2024-06-14,21:00:00,complete,Avaí,Guarani,1.83,3.0,5.25,2.7,1.44,2.38,1.53,3,2
2024,Brazil Serie B,2024-06-15,15:30:00,complete,América Mineiro,CRB,1.62,3.5,5.1,2.07,1.7,2.1,1.67,2,1
2024,Brazil Serie B,2024-06-15,17:00:00,complete,Ponte Preta,Novorizontino,2.45,2.8,2.9,2.38,1.52,2.2,1.62,1,0
2024,Brazil Serie B,2024-06-15,18:00:00,complete,Ituano,Paysandu,2.75,3.0,2.7,2.35,1.57,2.0,1.73,3,5
2024,Brazil Serie B,2024-06-16,11:00:00,complete,Botafogo SP,Vila Nova,2.15,2.95,3.56,2.65,1.42,2.25,1.57,1,0
2024,Brazil Serie B,2024-06-16,16:00:00,complete,Brusque,Ceará,2.8,3.0,2.55,2.19,1.6,1.91,1.8,1,0
2024,Brazil Serie B,2024-06-16,18:30:00,complete,Goiás,Coritiba,2.15,3.0,3.75,2.7,1.44,2.25,1.57,1,1
2024,Brazil Serie B,2024-06-16,18:30:00,complete,Sport Recife,Mirassol,1.83,3.3,4.75,2.5,1.5,2.2,1.62,1,0
2024,Brazil Serie B,2024-06-17,21:00:00,complete,Chapecoense,Operário PR,2.5,2.75,3.3,3.1,1.36,2.38,1.53,0,1
2024,Brazil Serie B,2024-06-18,19:00:00,complete,Guarani,Ituano,1.85,3.2,4.75,2.25,1.62,2.0,1.73,3,3
2024,Brazil Serie B,2024-06-18,21:00:00,complete,Novorizontino,Amazonas,1.67,3.5,5.5,2.4,1.53,2.25,1.57,1,1
2024,Brazil Serie B,2024-06-18,21:30:00,complete,Paysandu,CRB,2.15,3.2,3.5,2.35,1.57,2.1,1.67,1,1
2024,Brazil Serie B,2024-06-19,19:00:00,complete,Santos,Goiás,1.67,3.5,5.75,2.15,1.67,2.1,1.67,2,0
2024,Brazil Serie B,2024-06-19,21:00:00,complete,Botafogo SP,Ponte Preta,2.2,3.0,3.6,2.6,1.48,2.2,1.62,2,0
2024,Brazil Serie B,2024-06-19,21:30:00,complete,Brusque,Avaí,3.1,2.9,2.55,2.88,1.4,2.2,1.62,0,0
2024,Brazil Serie B,2024-06-19,21:30:00,complete,Coritiba,América Mineiro,2.45,3.1,3.1,2.35,1.57,2.0,1.73,1,0
2024,Brazil Serie B,2024-06-20,19:00:00,complete,Vila Nova,Mirassol,2.63,3.1,2.8,2.4,1.53,2.1,1.67,1,0
2024,Brazil Serie B,2024-06-20,21:30:00,complete,Ceará,Sport Recife,2.0,3.2,4.0,2.1,1.7,1.83,1.83,0,0
2024,Brazil Serie B,2024-06-22,17:00:00,complete,CRB,Guarani,1.7,3.3,5.25,2.22,1.54,2.25,1.57,1,0
2024,Brazil Serie B,2024-06-22,17:00:00,complete,Operário PR,Botafogo SP,1.78,3.25,4.75,2.41,1.46,2.38,1.53,0,1
2024,Brazil Serie B,2024-06-22,21:00:00,complete,Ituano,Brusque,2.0,3.25,3.7,2.4,1.53,2.1,1.67,1,1
2024,Brazil Serie B,2024-06-23,16:00:00,complete,Chapecoense,Paysandu,2.34,2.97,3.28,2.52,1.46,2.1,1.67,1,2
2024,Brazil Serie B,2024-06-23,18:30:00,complete,Vila Nova,Goiás,2.7,2.9,2.9,2.5,1.5,2.1,1.67,1,0
2024,Brazil Serie B,2024-06-24,19:00:00,complete,Sport Recife,Novorizontino,1.7,3.4,5.75,2.15,1.67,2.1,1.67,1,2
2024,Brazil Serie B,2024-06-25,19:00:00,complete,América Mineiro,Avaí,1.62,3.6,6.0,2.1,1.7,2.25,1.57,1,1
2024,Brazil Serie B,2024-06-25,19:00:00,complete,Mirassol,Santos,2.8,2.9,2.7,2.5,1.5,2.1,1.67,0,0
2024,Brazil Serie B,2024-06-25,21:00:00,complete,Ponte Preta,Ceará,2.75,2.9,2.75,2.5,1.5,2.1,1.67,3,1
2024,Brazil Serie B,2024-06-25,21:30:00,complete,Amazonas,Coritiba,3.3,2.75,2.5,2.7,1.44,2.2,1.62,1,0
2024,Brazil Serie B,2024-06-29,16:00:00,complete,Coritiba,Vila Nova,1.72,3.35,5.22,2.3,1.5,2.25,1.57,1,1
2024,Brazil Serie B,2024-06-29,17:00:00,complete,Botafogo SP,Sport Recife,3.49,2.94,2.28,2.49,1.43,2.1,1.67,1,1
2024,Brazil Serie B,2024-06-29,21:00:00,complete,Ceará,Ituano,1.4,4.5,7.5,1.95,1.85,2.2,1.62,4,2
2024,Brazil Serie B,2024-06-30,11:00:00,complete,Avaí,Amazonas,1.78,3.3,5.4,2.4,1.5,2.25,1.57,1,1
2024,Brazil Serie B,2024-06-30,16:00:00,complete,Paysandu,Operário PR,1.97,3.0,3.88,2.4,1.5,2.25,1.57,1,1
2024,Brazil Serie B,2024-06-30,18:30:00,complete,Guarani,Ponte Preta,2.15,3.1,3.75,2.7,1.44,2.25,1.57,1,1
2024,Brazil Serie B,2024-07-01,19:00:00,complete,Santos,Chapecoense,1.33,4.75,9.0,1.85,1.95,2.25,1.57,1,0
2024,Brazil Serie B,2024-07-01,21:00:00,complete,CRB,Brusque,1.7,3.5,5.25,2.35,1.57,2.2,1.62,1,1
2024,Brazil Serie B,2024-07-02,18:30:00,complete,Goiás,América Mineiro,2.0,3.0,4.1,2.4,1.53,2.0,1.73,2,1
2024,Brazil Serie B,2024-07-02,20:00:00,complete,Novorizontino,Mirassol,2.35,2.8,3.5,3.1,1.36,2.5,1.5,1,1
2024,Brazil Serie B,2024-07-05,19:00:00,complete,Ceará,Santos,2.3,3.2,3.1,2.25,1.62,1.91,1.8,0,1
2024,Brazil Serie B,2024-07-05,21:00:00,complete,Brusque,Ponte Preta,2.25,2.9,3.6,2.7,1.44,2.2,1.62,0,0
2024,Brazil Serie B,2024-07-06,11:00:00,complete,América Mineiro,Operário PR,1.74,3.35,5.0,2.25,1.6,2.2,1.62,2,0
2024,Brazil Serie B,2024-07-06,17:00:00,complete,Goiás,Chapecoense,1.59,3.8,5.78,2.12,1.66,2.25,1.57,1,2
2024,Brazil Serie B,2024-07-07,11:00:00,complete,Coritiba,Paysandu,1.83,3.0,3.76,2.2,1.6,2.1,1.67,1,1
